name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Georgetown Winery,715 Main St,Georgetown,TX,78626,(512) 869-8600,Moderate,4,99,Open for Business,30.636861,-97.676730,http://www.georgetownwinery.co…,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:30 PM|11:00 AM - 6:30 PM|12:00 PM - 5:00 PM|,Masks required|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Moderate Noise|Street Parking|Bike Parking|Gender-neutral restrooms|,No Takeout|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Wi-Fi|
Taste of Bliss Winery,,Round Rock,TX,78664,(512) 850-1700,,,,Open for Business,0.0,0.0,https://tasteofblisswinery.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|Closed|Closed|,Accepts Credit Cards|Wheelchair Accessible|,No Wi-Fi|
Austin Steam Train Association,401 E Whitestone BlvdSte C-100,Cedar Park,TX,78613,(512) 477-8468,,3,103,Open for Business,30.523404,-97.826849,http://www.austinsteamtrain.or…,Trains|Historical Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|8:30 AM - 10:00 AM|Closed|,Offers Military Discount|,No Wi-Fi|
Rentsch Brewery,2500 NE Inner Lp,Georgetown,TX,78626,(512) 688-5046,Inexpensive,4.5,66,Open for Business,30.667692,-97.657076,http://www.rentschbrewery.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 8:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|,No Takeout|Accepts Apple Pay|Offers Catering|
Barking Armadillo Brewing,507 River Bend Dr,Georgetown,TX,78628,(512) 240-5137,,5,20,Open for Business,30.660814,-97.691060,http://www.barkingarmadillo.co…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Accepts Credit Cards|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Women-owned|Covered outdoor seating|,No Delivery|Masks required|Staff wears masks|Accepts Cryptocurrency|Offers Catering|
Strange Land Brewery,2500 Ne Inner LP,Georgetown,TX,78626,(512) 276-2295,,5,2,Open for Business,30.667662,-97.656996,http://strangelandbrewery.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 8:00 PM|,Private Lot Parking|,
Mesquite Creek Outfitters,704 S Austin Ave,Georgetown,TX,78626,(512) 943-9253,Moderate,4.5,72,Open for Business,30.637206,-97.678275,http://www.mesquitecreekoutfit…,"Beer, Wine & Spirits|Outdoor Gear|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 11:00 PM|10:00 AM - 11:00 PM|1:00 PM - 8:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Street Parking|Bike Parking|Wheelchair Accessible|,No Takeout|Offers Catering|Not Good For Kids|
600 Degrees Pizzeria and Draft House,124 E 8th St,Georgetown,TX,78626,(512) 943-9272,$11-30,4,962,Open for Business,30.636477,-97.676161,http://www.600degreespizzeria.…,Pizza|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Delivery|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Hipster, Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner|Street Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Android Pay|Offers Catering|
Hard Count Kitchen And Cocktails,1500 Rivery BlvdSte 2105,Georgetown,TX,78628,(512) 688-3530,$11-30,4.5,38,Open for Business,30.649497,-97.687673,https://hardcountgtown.com,Cocktail Bars|Sports Bars|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|10:00 AM - 11:00 PM|10:00 AM - 10:00 PM|,Offers Takeout|Outdoor Seating|Classy|Casual Dress|Good for Groups|Waiter Service|Full Bar|Wheelchair Accessible|TV|,No Delivery|Masks required|Staff wears masks|Covered outdoor seating|
Bluebonnet Beer Company,1700 Bryant DrSte 107,Round Rock,TX,78664,(512) 774-4258,Inexpensive,4.5,42,Open for Business,30.491928,-97.647082,http://bluebonnetbeerco.com/,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|3:00 PM - 9:00 PM|Closed|,Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Private Lot Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Open to All|,Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|No Bike Parking|
Hedgehog Brewing,3200 Woodall DrC-1,Cedar Park,TX,78613,,,5,7,Open for Business,30.515311,-97.877283,http://hedgehogatx.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|4:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 6:00 PM|,,
Bull Creek Brewery,7100 Fm 3405,Liberty Hill,TX,78642,(512) 940-5079,Inexpensive,4.5,24,Open for Business,30.705221,-97.870210,http://www.bullcreekbrewing.co…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|Closed|1:00 PM - 6:00 PM|1:00 PM - 6:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Quiet|Good For Kids|Private Lot Parking|Bike Parking|Dogs Allowed|,No Takeout|
Whitestone Brewery,"601 E Whitestone BlvdSte 500, Bldg 5",Cedar Park,TX,78613,(512) 765-4828,Moderate,4.5,136,Open for Business,30.523771,-97.825200,http://www.whitestonebrewery.c…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:30 PM|12:00 PM - 9:30 PM|12:00 PM - 10:30 PM|12:00 PM - 10:30 PM|12:00 PM - 9:00 PM|,Offers Takeout|Masks required|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Good for Working|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Covered outdoor seating|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|
El Monumento,205 W 2nd St,Georgetown,TX,78626,(512) 591-7866,$11-30,3.5,828,Open for Business,30.642741,-97.679404,http://elmonumentogeorgetown.c…,Mexican|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|9:00 AM - 10:00 PM|9:00 AM - 10:00 PM|3:00 PM - 9:00 PM|,"Takes Reservations|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Classy|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Dinner|Garage Parking, Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|Gender-neutral restrooms|",Accepts Android Pay|Accepts Apple Pay|Offers Catering|No Pool Table|No Smoking|Dogs Not Allowed|
Cork and Barrel Craft Kitchen and Microbrewery,4000 E Palm Valley Blvd,Round Rock,TX,78665,(512) 582-0155,,3.5,184,Open for Business,30.529638,-97.621991,https://corkandbarrelpub.com,Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Masks required|Staff wears masks|Outdoor Seating|Casual, Trendy, Classy|Good for Groups|Valet Parking, Private Lot Parking|Live Music|Best nights on Friday|Full Bar|TV|",Not Good For Dancing|No Pool Table|
Humble Pint Brewing,11880 Hero Way WSte 208,Leander,TX,78641,(512) 337-5007,$11-30,4.5,34,Open for Business,30.578181,-97.869300,https://humblepint.com,Pizza|Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Masks required|Staff wears masks|Outdoor Seating|Good For Kids|,
The Brass Tap - Round Rock,204 E Main St,Round Rock,TX,78664,(512) 341-2337,Moderate,4,289,Open for Business,30.509283,-97.677563,http://www.brasstapbeerbar.com,Pubs|Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 12:00 AM ()|,"Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Good for Groups|Garage Parking, Street Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|",No Reservations|Masks required|Accepts Apple Pay|Not Good For Dancing|Not Good For Working|No Pool Table|
Red Horn Coffee House and Brewing Company,13010 W Parmer LnSte 800,Cedar Park,TX,78613,(512) 986-7038,Moderate,4.5,458,Open for Business,30.534124,-97.780498,http://www.redhornbrew.com,Coffee & Tea|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 9:00 PM|,"Offers Takeout|Masks required|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Classy, Casual|Loud|Good for Groups|Good For Kids|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Beer & Wine Only|Drive-Thru|Dogs Allowed|TV|",No Reservations|No Delivery|Offers Catering|Not Good For Dancing|Not Good For Working|No Pool Table|No Happy Hour|No Smoking|
The Brewtique,401 Cypress Creek RdSte 100,Cedar Park,TX,78613,(512) 291-2622,,5,20,Open for Business,30.497568,-97.820929,https://www.thebrewtiquecedarp…,Beer Bar|Beverage Store|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Moderate Noise|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Offers Military Discount|,No Reservations|No Delivery|Accepts Cryptocurrency|Offers Catering|No Smoking|
Pinthouse Pizza,2800 Hoppe Trl,Round Rock,TX,78681,(512) 717-0869,$11-30,4.5,356,Open for Business,30.539479,-97.694026,http://pinthousepizza.com,Brewpubs|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Loud|Offers Catering|Good for Groups|Good For Kids|Good for Working|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|",No Reservations|Accepts Cryptocurrency|No Waiter Service|Dogs Not Allowed|
The Republic Kitchen + Bar,15609 Ronald Reagan Blvd,Leander,TX,78641,(512) 456-0940,Moderate,4,121,Open for Business,30.563112,-97.800681,https://www.therepublickitchen…,"Bars|Beer, Wine & Spirits|Desserts|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,Offers Takeout|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Moderate Noise|TV|,No Reservations|Accepts Apple Pay|
The Kenney Fort British Pub,3001 Joe Dimaggio BlvdSte 1400,Round Rock,TX,78665,(361) 268-1090,$11-30,4.5,130,Open for Business,30.523866,-97.638342,https://www.thekenneyfort.com,Pubs|British|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|9:00 AM - 11:00 PM|9:00 AM - 8:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Vegan Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual, Trendy|Good for Groups|Good For Kids|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|",Masks required|Staff wears masks|Offers Catering|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
Red Horn Brewery and Roastery,1615 Scottsdale Dr Bldg 1Ste 110,Leander,TX,78641,(737) 843-7084,,4,18,Open for Business,30.550526,-97.815416,https://redhornbrew.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|,Offers Takeout|Good For Kids|Private Lot Parking|,
The Good Lot,2500 W New Hope Dr,Cedar Park,TX,78613,(512) 986-4037,,5,39,Open for Business,30.523562,-97.864853,http://www.thegoodlotcp.com,Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|,Masks required|No Smoking|
Leander Beer Market,106 W Willis St,Leander,TX,78641,(512) 271-7096,Under $10,4,147,Open for Business,30.579143,-97.853944,,Sports Bars|Beer Bar|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 11:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Dinner|Pool Table|Street Parking|Bike Parking|Live Music|Best nights on Wednesday, Thursday, Friday|Beer & Wine Only|Smoking Outside Only|TV|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Waiter Service|No Wi-Fi|
Salt Traders Coastal Cooking,2850 N Interstate Hwy 35,Round Rock,TX,78681,(512) 351-9724,$11-30,4.5,1123,Open for Business,30.539792,-97.693180,http://salttraderscc.com,Seafood|American (New)|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Thursday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Dogs Not Allowed|
Tony C's Pizza and Beer Garden,3800 E Palm Valley BlvdSte 140,Round Rock,TX,78665,(512) 595-7050,,4,104,Open for Business,30.528901,-97.624549,https://www.tonycsbeergarden.c…,Italian|Beer Gardens|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Happy Hour Specials|TV|,
URBAN Eat.Drink,110 S Harris St,Round Rock,TX,78664,(512) 520-5570,$11-30,4,702,Open for Business,30.506865,-97.681886,http://www.urbaneatdrink.com,Cocktail Bars|American (New)|Breakfast & Brunch|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 3:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Classy, Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Breakfast, Brunch, Lunch, Dinner|Garage Parking, Street Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Wednesday, Thursday, Friday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|Private dining|",Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|
