name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Wine Tour Austin Texas,,Austin,TX,78701,(512) 785-1078,,,,1,-97.744386,30.272921,http://winetouraustintx.com,Wine Tours|Limos|Party Characters|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|,Accepts Android Pay|Accepts Apple Pay|
830 Elevated Wine Tours,,Fredericksburg,TX,78624,(830) 998-2295,,4.5,12,1,-98.871984,30.275201,https://830elevatedwinetours.com,Wine Tours|Town Car Service|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Free Wi-Fi|Offers Military Discount|Open to All|,Masks required|Staff wears masks|
Whitestone Brewery,"601 E Whitestone BlvdSte 500, Bldg 5",Cedar Park,TX,78613,(512) 765-4828,Moderate,4.5,137,1,-97.825200,30.523771,http://www.whitestonebrewery.com/,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:30 PM|12:00 PM - 9:30 PM|12:00 PM - 10:30 PM|12:00 PM - 10:30 PM|12:00 PM - 9:00 PM|,Offers Takeout|Masks required|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Good for Working|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Covered outdoor seating|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|
Hedgehog Brewing,3200 Woodall DrC-1,Cedar Park,TX,78613,,,5,9,1,-97.877283,30.515311,http://hedgehogatx.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|4:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 6:00 PM|,,
Red Horn Coffee House and Brewing Company,13010 W Parmer LnSte 800,Cedar Park,TX,78613,(512) 986-7038,Moderate,4.5,470,1,-97.780498,30.534124,http://www.redhornbrew.com,Coffee & Tea|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 10:00 PM|7:30 AM - 10:00 PM|7:30 AM - 9:00 PM|,"Offers Takeout|Masks required|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Beer & Wine Only|Drive-Thru|Dogs Allowed|TV|",No Reservations|No Delivery|Offers Catering|Not Good For Dancing|Not Good For Working|No Pool Table|No Happy Hour|No Smoking|
The Brewtique,401 Cypress Creek RdSte 100,Cedar Park,TX,78613,(512) 291-2622,,5,20,1,-97.820929,30.497568,https://www.thebrewtiquecedarpark.com,Beer Bar|Beverage Store|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|1:00 PM - 10:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Moderate Noise|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Offers Military Discount|,No Reservations|No Delivery|Accepts Cryptocurrency|Offers Catering|No Smoking|
The Good Lot,2500 W New Hope Dr,Cedar Park,TX,78613,(512) 986-4037,,4.5,48,1,-97.864853,30.523573,http://www.thegoodlotcp.com,Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|12:00 PM - 9:00 PM|,Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|,Masks required|No Smoking|
Slackers Brewing,12233 N Fm 620Ste 204,Austin,TX,78750,(512) 284-7639,,5,6,1,-97.814068,30.462239,https://slackersbrewing.com,Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,Offers Takeout|Accepts Credit Cards|Good For Kids|Happy Hour Specials|Wheelchair Accessible|Covered outdoor seating|,No Delivery|Masks required|Staff wears masks|Offers Catering|No Drive-Thru|Heated outdoor seating|
Red Horn Brewery and Roastery,1615 Scottsdale Dr Bldg 1Ste 110,Leander,TX,78641,(737) 843-7084,Moderate,4,22,1,-97.815416,30.550526,https://redhornbrew.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|7:30 AM - 9:00 PM|,Offers Takeout|Good For Kids|Private Lot Parking|,
Humble Pint Brewing,11880 Hero Way WSte 208,Leander,TX,78641,(512) 337-5007,$11-30,4,36,1,-97.869300,30.578181,https://humblepint.com,Pizza|Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Masks required|Staff wears masks|Outdoor Seating|Good For Kids|,
The Dig Pub,401 Cypress Creek Rd,Cedar Park,TX,78613,(512) 996-9900,$11-30,4,335,1,-97.820681,30.497995,http://www.thedigpub.com/,Pubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Offers Takeout|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|",No Reservations|No Delivery|Masks required|Staff wears masks|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Drive-Thru|Heated outdoor seating|Covered outdoor seating|Private dining|
The Republic Kitchen + Bar,15609 Ronald Reagan Blvd,Leander,TX,78641,(512) 456-0940,Moderate,4,127,1,-97.800681,30.563112,https://www.therepublickitchen.com,"Bars|Beer, Wine & Spirits|Desserts|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 10:00 PM|4:00 PM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 10:00 PM|,Offers Takeout|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Moderate Noise|TV|,No Reservations|Accepts Apple Pay|
Leander Beer Market,106 W Willis St,Leander,TX,78641,(512) 271-7096,Under $10,4,152,1,-97.853944,30.579143,,Sports Bars|Beer Bar|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 11:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Dinner|Pool Table|Street Parking|Bike Parking|Live Music|Best nights on Wednesday, Thursday, Friday|Beer & Wine Only|Smoking Outside Only|TV|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Waiter Service|No Wi-Fi|
SHS BAR,1110 Discovery Blvd,Cedar Park,TX,78613,(512) 260-1200,,5,5,1,-97.820535,30.525966,http://www.marriott.com/hotels/travel/auscp-springhill-suites-austin-cedar-park/,Cocktail Bars|Sandwiches|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|Closed|,Accepts Credit Cards|Outdoor Seating|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|,No Reservations|No Delivery|No Takeout|Offers Catering|Dogs Not Allowed|
The League Kitchen and Tavern,10526 W Parmer Ln,Austin,TX,78717,(512) 366-5627,$11-30,4,491,1,-97.773712,30.497709,https://www.leaguekitchen.com,Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Austin Steam Train Association,401 E Whitestone BlvdSte C-100,Cedar Park,TX,78613,(512) 477-8468,,3,113,1,-97.826849,30.523404,http://www.austinsteamtrain.org/,Trains|Historical Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|8:30 AM - 10:00 AM|Closed|,Offers Military Discount|,No Wi-Fi|
Pour House Pints And Pies,11835 Jollyville Rd,Austin,TX,78759,(512) 270-4740,$11-30,4,402,1,-97.755398,30.422844,http://pourhousepintsandpies.com,Pizza|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 10:00 PM|,"Health Score|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Allowed|Wheelchair Accessible|TV|Covered outdoor seating|",No Reservations|No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|Heated outdoor seating|Private dining|
Oasthouse Kitchen + Bar,8300 N Fm 620Ste E,Austin,TX,78726,(737) 222-5779,$11-30,4,487,1,-97.846520,30.422410,http://oasthouseaustin.com,Gastropubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 10:00 PM|10:30 AM - 10:00 PM|10:30 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|",Accepts Android Pay|Accepts Apple Pay|
Cover 2,13701 N Hwy 183,Austin,TX,78750,(512) 506-9935,$11-30,4,350,1,-97.791483,30.457156,http://cover-2.com/,American (New)|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Tuesday, Friday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|
Alamo Drafthouse Cinema Lakeline,14028 N US Highway 183Bldg F,Austin,TX,78717,(512) 861-7070,$11-30,3.5,559,1,-97.804158,30.475438,https://drafthouse.com/austin/theater/lakeline,Claimed|Bars|Cinema|Dinner Theater|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Late Night|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
BJ's Restaurant and Brewhouse,1001 E Whitestone Blvd,Cedar Park,TX,78613,(512) 379-2180,$11-30,3,303,1,-97.818819,30.525035,https://www.bjsrestaurants.com/locations/tx/cedar-park,Pizza|American (New)|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|No Outdoor Seating|Offers Catering|Dogs Not Allowed|
Shooters Billiards and Sports Bar,601 E Whitestone Blvd,Cedar Park,TX,78613,(512) 260-2060,Inexpensive,3,72,1,-97.824891,30.523921,http://www.shootersbilliards.net,Pool Halls|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Dancing|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Monday, Wednesday, Saturday|Happy Hour Specials|Full Bar|Smoking Allowed|TV|",No Reservations|Accepts Apple Pay|
BB Rover's Cafe and Pub,12636 Research BlvdSte B101,Austin,TX,78759,(512) 335-9504,Under $10,3.5,149,0,-97.764845,30.430867,https://www.bbrovers.com,Pubs|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|,"Health Score|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Divey|Moderate Noise|Good for Groups|Good for Lunch, Dinner|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Friday, Saturday, Sunday|Beer & Wine Only|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Kids|
Pluckers Wing Bar - Lakeline,11066 Pecan Park BlvdLakeline Mall,Cedar Park,TX,78613,(512) 258-9464,$11-30,3,561,1,-97.803540,30.468469,http://www.pluckers.com/location/lakeline,American (Traditional)|Chicken Wings|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Health Score|Offers Delivery|Offers Takeout|Limited Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Casual|Loud|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Free Wi-Fi|Best nights on Thursday, Friday, Sunday|Happy Hour Specials|Full Bar|TV|Covered outdoor seating|",No Reservations|Masks required|Staff wears masks|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Bike Parking|Dogs Not Allowed|
Total Wine and More,11066 Pecan Park BlvdSte 117,Cedar Park,TX,78613,(512) 257-3252,Moderate,4,92,1,-97.799258,30.469782,http://www.totalwine.com/store-info/texas-cedar-park/510,"Beer, Wine & Spirits|Tobacco Shops|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Health Score|Offers Delivery|Masks required|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Private Lot Parking|Bike Parking|,Accepts Apple Pay|Offers Catering|
Apexcursions,,Austin,TX,78729,(512) 735-2861,,,,1,0.0,0.0,https://apexcursions.tours,Wine Tours|Beer Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Staff wears masks|,
Thirsty Mule Winery,101 County Rd 257,Liberty Hill,TX,78642,(512) 778-5990,Moderate,4,52,1,-97.876369,30.693089,http://www.thirstymule.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:30 AM - 6:00 PM|11:30 AM - 6:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|12:00 PM - 5:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|,No Takeout|Accepts Apple Pay|Offers Catering|Not Good For Kids|Covered outdoor seating|
Bent Oak Winery,2000 Windy TerBldg 2-B,Cedar Park,TX,78613,(512) 953-8094,Moderate,4.5,84,1,-97.833226,30.461836,http://www.bentoakwinery.com,Wineries|,Mon|Tue|Wed|Thu|Fri||Sat||Sun||,Closed|Closed|1:00 PM - 7:00 PM|1:00 PM - 7:00 PM|1:00 PM - 4:45 PM|Normally 1:00 PM - 7:00 PM|Closed|Normally 1:00 PM - 7:00 PM|Closed|Normally 12:30 PM - 5:00 PM|,Offers Takeout|By Appointment Only|All staff fully vaccinated|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|LGBTQ-owned|Women-owned|Offers Military Discount|Open to All|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|Heated outdoor seating|Covered outdoor seating|
Flat Creek Estate Winery and Vineyard,24912 Singleton Bend E Rd,Marble Falls,TX,78654,(512) 267-6310,Moderate,4.5,176,1,-98.044394,30.481120,http://www.flatcreekestate.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|,Health Score|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Dogs Allowed|,Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Wi-Fi|
7 Creeks Vineyard,400 County Road 200A,Burnet,TX,78611,(512) 626-0181,,5,19,1,-98.125280,30.806466,http://www.7creeksvineyard.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|,Accepts Credit Cards|Accepts Apple Pay|Free Wi-Fi|Dogs Allowed|Gender-neutral restrooms|Open to All|,No Takeout|
